LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,MoSold,SalePrice,HouseAge,RemodAge,TotalSF,TotalBath,PricePerSqFt
7758,7,4,1931,1950,1040,1226,592,1818,1,1,4,7,2,1,240,0,0,0,2007,6,169500,76,57,2858,1.5,93.23432343234323
12444,8,5,2008,2008,1932,1932,0,1932,2,0,2,7,1,3,774,0,66,0,2008,11,394617,0,0,3864,2.0,204.25310559006212
14450,9,5,2006,2007,2121,2121,0,2121,2,1,3,8,1,3,732,124,98,0,2007,5,415298,1,0,4242,2.5,195.8029231494578
10240,6,6,1980,1980,1686,1686,0,1686,2,0,3,7,1,2,612,384,131,0,2006,5,207500,26,26,3372,2.0,123.0723606168446
15384,7,5,2004,2005,788,788,702,1490,2,1,3,8,1,2,388,100,75,0,2008,2,184000,4,3,2278,2.5,123.48993288590604
10120,7,4,1910,1950,925,964,925,1889,1,1,4,9,1,1,308,0,0,0,2007,1,122000,97,57,2814,1.5,64.58443620963473
10010,5,5,1974,1975,1389,1389,0,1389,1,0,2,6,1,2,418,240,38,0,2006,4,170000,32,31,2778,1.0,122.39020878329734
7200,5,5,1980,1980,936,936,0,936,1,0,2,4,0,2,672,49,0,0,2007,8,140000,27,27,1872,1.0,149.57264957264957
7937,6,6,1984,1984,1003,1003,0,1003,1,0,3,6,0,2,588,120,0,0,2006,3,142500,22,22,2006,1.0,142.073778664008
9313,7,5,2004,2004,864,864,864,1728,2,1,3,7,0,2,572,187,56,0,2009,4,190000,5,5,2592,2.5,109.95370370370371
6120,7,5,1931,1950,952,1022,752,1774,2,0,2,8,2,2,468,90,0,0,2008,4,129900,77,58,2726,2.0,73.22435174746336
8849,9,5,2005,2005,1684,1684,0,1684,2,0,2,6,1,2,564,495,72,0,2008,7,266000,3,3,3368,2.0,157.95724465558195
5814,8,5,1984,1984,1220,1360,0,1360,1,0,1,4,1,2,565,63,0,0,2009,8,187500,25,25,2580,1.0,137.86764705882354
36500,5,5,1964,1964,1624,1582,0,1582,2,0,4,7,0,2,390,168,198,0,2006,6,190000,42,42,3206,2.0,120.10113780025284
6780,6,8,1935,1982,520,520,0,754,1,0,2,5,0,0,0,53,0,0,2006,6,84500,71,24,1040,1.0,112.06896551724138
15863,7,3,1920,1970,824,1687,998,3082,2,1,5,12,2,2,672,136,63,0,2009,8,197000,89,39,3509,2.5,63.91953277092797
7200,5,7,1920,1996,530,581,530,1111,1,0,3,6,0,1,288,0,0,0,2007,3,101000,87,11,1641,1.0,90.9090909090909
7700,5,5,1972,1972,882,882,0,882,1,0,3,5,0,2,461,96,0,0,2007,3,112500,35,35,1764,1.0,127.55102040816327
7200,5,4,1910,2006,1022,1022,0,1022,1,0,2,4,0,1,280,0,30,0,2009,6,85000,99,3,2044,1.0,83.17025440313111
7350,5,7,1951,1951,952,952,0,952,1,0,2,4,0,2,840,0,0,0,2008,6,139000,57,57,1904,1.0,146.00840336134453
4571,5,5,1916,1950,624,624,720,1344,1,0,4,7,0,3,513,0,0,0,2008,5,98000,92,58,1968,1.0,72.91666666666667
5330,8,5,2000,2000,1494,1652,0,1652,2,0,2,6,0,2,499,96,48,0,2007,8,251000,7,7,3146,2.0,151.9370460048426
17503,6,5,1948,1950,912,912,546,1458,1,0,3,6,1,1,330,192,0,0,2010,1,97500,62,60,2370,1.0,66.8724279835391
17400,5,5,1977,1977,1126,1126,0,1126,2,0,3,5,1,2,484,295,41,0,2006,5,160000,29,29,2252,2.0,142.09591474245116
7642,7,8,1918,1998,912,912,514,1426,1,1,3,7,1,1,216,0,240,0,2007,6,189950,89,9,2338,1.5,133.2047685834502
11218,6,5,1992,1992,1055,1055,790,1845,2,1,3,8,1,2,462,635,104,0,2010,5,189000,18,18,2900,2.5,102.4390243902439
11000,5,6,1966,1966,1154,1154,0,1154,1,1,3,6,1,2,480,0,58,0,2009,11,154000,43,43,2308,1.5,133.44887348353552
9400,6,5,1975,1975,945,980,0,980,2,0,4,4,0,0,0,0,0,0,2006,10,127500,31,31,1925,2.0,130.10204081632654
6420,5,7,1952,1952,980,1148,0,1148,1,0,2,6,0,1,308,0,0,0,2006,9,123500,54,54,2128,1.0,107.57839721254355
8250,6,7,1964,1964,1092,1092,0,1092,1,0,3,6,0,2,504,0,0,0,2008,7,145000,44,44,2184,1.0,132.78388278388277
15611,8,5,2006,2006,1079,1079,840,1919,2,1,3,8,1,2,685,0,51,0,2006,7,233230,0,0,2998,2.5,121.5372589890568
10998,5,5,1941,1960,984,984,620,1604,2,0,3,6,0,2,660,0,68,0,2009,7,117000,68,49,2588,2.0,72.9426433915212
7032,5,5,1979,1979,943,943,0,943,1,0,2,4,2,2,600,42,0,0,2006,12,135960,27,27,1886,1.0,144.17815482502652
14948,9,5,2008,2008,1452,1476,1237,2713,2,1,3,11,1,3,858,126,66,0,2008,11,446261,0,0,4165,2.5,164.48986361960928
2217,4,4,1970,1970,546,546,546,1092,1,1,3,6,0,1,286,238,0,0,2009,8,88000,39,39,1638,1.5,80.58608058608058
7018,5,5,1979,1979,0,1535,0,1535,2,0,4,8,0,2,410,0,0,0,2009,6,118964,30,30,1535,2.0,77.50097719869707
10200,5,7,1954,2003,1086,1086,0,1086,1,0,3,6,0,2,490,0,0,0,2010,5,144900,56,7,2172,1.0,133.4254143646409
7588,7,6,1920,1950,793,901,901,1802,1,1,4,9,1,1,216,0,0,0,2006,7,200100,86,56,2595,1.5,111.04328523862375
8339,5,7,1959,1959,0,882,0,882,1,0,3,5,0,1,294,0,0,0,2007,7,106500,48,48,882,1.0,120.74829931972789
9000,5,3,1959,1959,1006,1006,0,1006,1,0,3,5,0,0,0,0,24,0,2008,7,80000,49,49,2012,1.0,79.52286282306163
10029,6,5,1988,1989,1151,1164,896,2060,2,1,4,8,1,2,521,0,228,0,2007,9,211000,19,18,3211,2.5,102.42718446601941
8400,7,5,2004,2005,1473,1484,0,1484,2,0,3,7,0,2,606,0,35,0,2010,5,213000,6,5,2957,2.0,143.5309973045822
11003,10,5,2008,2008,1017,1026,981,2007,2,1,3,10,1,3,812,168,52,0,2009,4,310000,1,1,3024,2.5,154.45939212755357
9020,6,5,1964,1964,1248,1350,0,1350,1,1,3,6,0,2,520,176,0,0,2008,6,168500,44,44,2598,1.5,124.81481481481481
13000,6,6,1968,1968,896,1182,960,2142,2,1,4,8,1,1,509,0,72,0,2009,6,193500,41,41,3038,2.5,90.33613445378151
57200,5,5,1948,1950,747,1687,0,1687,1,0,3,7,2,2,572,0,0,0,2010,6,160000,62,60,2434,1.0,94.84291641967991
17043,6,5,1979,1998,1362,1586,0,1586,2,0,3,7,1,2,435,192,0,0,2009,1,181000,30,11,2948,2.0,114.12358133669609
10652,7,5,2006,2007,1494,1494,0,1494,2,0,3,7,1,3,840,160,33,0,2007,8,279500,1,0,2988,2.0,187.08165997322624
4435,6,5,2003,2003,848,848,0,848,1,0,1,3,0,2,420,140,0,0,2007,11,131500,4,4,1696,1.0,155.07075471698113
10452,6,5,1953,1953,1094,1094,0,1094,1,0,3,5,2,2,495,0,0,0,2008,6,155000,55,55,2188,1.0,141.6819012797075
12384,7,7,1976,1976,793,1142,793,1935,2,1,3,7,1,2,550,0,113,0,2007,11,197900,31,31,2728,2.5,102.27390180878552
12090,6,6,1981,1981,1422,1422,0,1422,2,0,3,7,1,2,576,276,0,0,2008,6,175500,27,27,2844,2.0,123.41772151898734
9120,7,6,1925,1950,1026,1133,687,1820,2,0,4,8,0,1,240,0,100,0,2008,6,184000,83,58,2846,2.0,101.0989010989011
12160,6,4,1953,1953,1505,1505,0,1505,1,0,2,6,1,2,505,0,0,0,2009,2,149500,56,56,3010,1.0,99.33554817275747
8530,7,5,1995,1996,384,804,670,1474,2,1,3,7,1,2,400,120,72,0,2009,5,168500,14,13,1858,2.5,114.31478968792402
2308,6,6,1976,1976,804,804,744,1548,2,1,3,7,1,2,440,48,0,0,2007,7,155000,31,31,2352,2.5,100.12919896640827
5119,9,5,1999,2000,1698,1709,0,1709,2,0,2,5,1,2,506,97,65,0,2008,1,328900,9,8,3407,2.0,192.45172615564658
1869,6,6,1970,1970,483,483,504,987,1,1,2,5,0,1,280,0,0,0,2008,9,106000,38,38,1470,1.5,107.39614994934144
5105,7,5,2004,2004,551,551,551,1102,2,1,2,4,0,2,480,0,60,0,2007,3,148800,3,3,1653,2.5,135.02722323049002
10480,6,5,1936,1950,1064,1166,0,1639,1,0,3,6,0,1,240,0,0,0,2008,3,115000,72,58,2230,1.0,70.1647345942648
10680,5,3,1951,1951,2136,2136,0,2136,2,0,4,7,0,2,528,0,30,0,2006,10,137900,55,55,4272,2.0,64.55992509363296
12328,6,5,1976,1976,1012,1034,0,1034,1,0,3,6,0,3,888,0,0,0,2010,5,169900,34,34,2046,1.0,164.31334622823985
9490,6,7,1941,1950,806,958,620,1578,1,0,3,5,2,1,240,0,0,0,2006,8,133000,65,56,2384,1.0,84.28390367553865
9464,6,7,1958,1958,1080,1080,0,1080,1,0,3,5,0,1,288,0,0,0,2008,6,136000,50,50,2160,1.0,125.92592592592592
9965,7,5,2007,2007,1264,1282,1414,2696,2,1,4,10,1,3,792,120,184,0,2007,10,383970,0,0,3960,2.5,142.4221068249258
9142,6,8,1910,1950,1020,908,1020,1928,2,0,4,9,0,1,440,0,60,0,2006,4,137000,96,56,2948,2.0,71.05809128630706
14000,6,8,1950,2004,1092,1152,0,1152,1,0,3,6,1,1,300,0,36,0,2009,8,158500,59,5,2244,1.0,137.58680555555554
10448,6,6,1972,1972,689,1378,741,2119,2,1,3,7,1,2,583,0,104,0,2009,8,158000,37,37,2808,2.5,74.56347333647948
9000,6,5,1956,1956,1196,1196,0,1196,1,0,2,6,1,1,297,0,44,0,2008,5,139000,52,52,2392,1.0,116.22073578595318
9042,6,5,1998,1998,943,943,695,1638,2,1,3,7,2,2,472,100,38,0,2008,7,192000,10,10,2581,2.5,117.21611721611721
10667,7,6,1996,1996,799,827,834,1661,2,1,3,6,1,2,550,158,61,0,2009,4,212000,13,13,2460,2.5,127.63395544852499
10625,7,5,2005,2005,1026,1026,932,1958,2,1,3,9,1,3,936,154,210,0,2008,7,250000,3,3,2984,2.5,127.68130745658836
8846,6,5,2005,2006,750,750,750,1500,2,1,3,6,0,2,564,0,35,0,2006,8,173900,1,0,2250,2.5,115.93333333333334
10200,5,8,1940,1997,672,672,0,672,1,0,2,4,0,1,240,168,0,0,2008,8,108000,68,11,1344,1.0,160.71428571428572
7630,5,9,1900,1996,360,1032,780,1812,2,0,4,8,1,2,672,344,0,0,2010,5,140000,110,14,2172,2.0,77.2626931567329
26178,7,5,1989,1990,1210,1238,1281,2519,2,1,4,9,2,2,628,320,27,0,2006,4,335000,17,16,3729,2.5,132.9892814608972
3951,6,5,2009,2009,612,612,612,1224,2,1,2,4,0,2,528,0,234,0,2009,6,164500,0,0,1836,2.5,134.3954248366013
7406,7,5,2006,2006,1199,1220,0,1220,2,0,2,6,0,2,632,105,54,0,2006,7,194000,0,0,2419,2.0,159.01639344262296
9938,7,5,1993,1994,1050,1062,887,1949,2,1,3,8,1,2,574,156,90,0,2010,6,236000,17,16,2999,2.5,121.0877373011801
16905,5,6,1959,1959,1350,1328,0,1328,1,1,2,5,2,1,308,0,104,0,2007,7,170000,48,48,2678,1.5,128.0120481927711
7024,5,5,2005,2006,1090,1090,0,1090,1,1,2,5,0,2,450,0,49,0,2007,6,157000,2,1,2180,1.5,144.03669724770643
11664,6,5,1948,1950,1082,1082,0,1082,1,0,2,5,1,1,240,0,130,0,2007,11,119200,59,57,2164,1.0,110.16635859519408
9018,7,5,2007,2007,728,728,728,1456,2,1,3,8,1,2,400,100,24,0,2007,7,179540,0,0,2184,2.5,123.31043956043956
10500,5,7,1971,2005,372,576,533,1109,1,0,3,5,0,1,288,35,0,0,2007,12,139000,36,2,1481,1.0,125.33814247069432
9000,4,6,1971,1971,864,864,0,864,1,0,3,5,0,2,528,0,0,0,2007,5,120500,36,36,1728,1.0,139.46759259259258
9430,8,5,1999,1999,1252,1268,1097,2365,2,1,3,8,1,3,856,0,128,0,2009,7,337000,10,10,3617,2.5,142.49471458773783
3675,5,5,2005,2005,547,1072,0,1072,1,0,2,5,0,2,525,0,28,0,2006,5,145000,1,1,1619,1.0,135.26119402985074
10400,7,6,1970,1970,1304,1682,0,1682,2,0,3,7,1,2,530,98,0,0,2008,5,174000,38,38,2986,2.0,103.44827586206897
10800,6,7,1905,2000,482,1221,691,1912,2,0,3,7,1,2,672,0,25,0,2008,4,163000,103,8,2394,2.0,85.2510460251046
7750,7,5,2003,2003,660,660,660,1320,2,1,3,6,0,2,400,0,48,0,2007,8,162000,4,4,1980,2.5,122.72727272727273
10400,6,5,1972,1972,732,1012,778,1790,1,2,4,8,1,2,484,148,0,0,2006,11,165150,34,34,2522,2.0,92.26256983240224
14850,5,5,1957,1957,1092,1092,0,1092,1,0,2,6,1,1,299,268,0,0,2006,5,141000,49,49,2184,1.0,129.12087912087912
9303,6,5,1996,1997,872,888,868,1756,2,1,3,7,0,2,422,144,122,0,2007,7,204000,11,10,2628,2.5,116.17312072892939
10410,3,4,1915,1950,672,694,520,1214,1,0,3,6,0,3,936,216,0,0,2006,1,105000,91,56,1886,1.0,86.49093904448105
6240,4,5,1925,1950,780,848,0,1208,1,0,2,5,0,2,539,0,23,0,2009,1,103000,84,59,1628,1.0,85.26490066225166
8049,7,5,1990,1990,1309,1339,0,1339,2,0,2,6,1,2,484,0,58,0,2006,7,180000,16,16,2648,2.0,134.42867811799852
12118,7,5,2004,2005,1710,1710,0,1710,2,0,3,7,1,2,550,100,48,0,2009,4,240000,5,4,3420,2.0,140.35087719298247
14230,8,5,2007,2007,1566,1600,0,1600,2,0,3,7,1,3,890,0,56,0,2009,7,256300,2,2,3166,2.0,160.1875
9672,6,5,1984,1985,1040,1097,0,1097,2,0,3,6,0,2,480,0,0,0,2010,5,152000,26,25,2137,2.0,138.55970829535096
7415,6,5,2004,2004,839,864,729,1593,2,1,3,8,1,2,398,100,75,0,2008,4,193000,4,4,2432,2.5,121.15505335844318
8405,5,8,1900,1950,861,961,406,1367,1,0,4,7,0,1,384,0,130,0,2008,4,119000,108,58,2228,1.0,87.05193855157279
20896,8,5,2005,2006,2077,2097,0,2097,1,1,1,8,1,3,1134,192,267,0,2006,1,423000,1,0,4174,1.5,201.7167381974249
8123,6,5,2000,2000,982,1007,793,1800,2,1,3,7,1,2,463,100,63,0,2009,6,179000,9,9,2782,2.5,99.44444444444444
5400,6,7,1926,2004,1149,1149,467,1616,2,0,3,5,0,1,216,0,0,0,2007,10,152000,81,3,2765,2.0,94.05940594059406
8125,7,6,2007,2007,813,822,843,1665,2,1,3,7,0,2,562,0,0,0,2008,5,205950,1,1,2478,2.5,123.69369369369369
12220,10,5,2009,2009,2006,2020,0,2020,2,1,3,9,1,3,900,156,54,0,2009,9,402861,0,0,4026,2.5,199.43613861386137
7015,5,4,1950,1950,709,979,224,1203,1,0,3,5,1,1,352,0,0,0,2009,7,110000,59,59,1912,1.0,91.4380714879468
10615,3,5,1900,1970,978,1014,685,1699,2,0,3,7,0,2,420,0,74,0,2009,8,95000,109,39,2677,2.0,55.915244261330194
3010,7,5,2005,2006,1248,1248,0,1248,2,0,2,5,0,2,438,108,0,0,2006,3,167240,1,0,2496,2.0,134.00641025641025
9965,8,5,2006,2007,1466,1466,1362,2828,3,0,4,11,1,3,1052,125,144,0,2007,4,424870,1,0,4294,3.0,150.23691654879772
16321,5,6,1957,1997,1484,1600,0,1600,1,0,2,6,2,1,319,288,258,0,2006,12,207500,49,9,3084,1.0,129.6875
9612,8,5,2008,2009,1468,1468,0,1468,2,0,3,6,1,3,898,210,150,0,2009,12,244600,1,0,2936,2.0,166.62125340599454
7153,6,5,1991,1991,1278,1294,0,1294,2,0,3,6,0,2,496,112,51,0,2008,6,179200,17,17,2572,2.0,138.48531684698608
6040,4,5,1955,1955,0,1152,0,1152,2,0,2,6,0,0,0,0,0,0,2008,6,82000,53,53,1152,2.0,71.18055555555556
6240,5,7,1930,1992,1078,1128,445,1573,2,0,3,8,1,2,360,0,0,0,2008,6,162900,78,16,2651,2.0,103.56007628734902
8760,6,6,1959,1959,1194,1194,0,1194,1,0,3,6,0,1,312,0,0,0,2010,4,148000,51,51,2388,1.0,123.95309882747068
11426,7,5,2003,2003,1362,1362,720,2082,2,1,3,6,0,2,484,280,238,0,2008,6,200000,5,5,3444,2.5,96.06147934678194
7931,5,6,1960,1960,1269,1269,0,1269,1,1,3,6,1,1,308,0,0,0,2008,6,155000,48,48,2538,1.5,122.14342001576044
14684,7,7,1990,1991,2158,2196,0,2196,2,0,3,7,1,3,701,84,70,0,2009,6,271900,19,18,4354,2.0,123.81602914389799
9600,6,7,1976,1994,528,1094,761,1855,2,1,3,7,1,2,512,113,100,0,2007,8,187000,31,13,2383,2.5,100.80862533692722
9500,6,6,1964,1978,816,1127,850,1977,1,1,4,9,1,2,540,0,52,0,2007,6,165000,43,29,2793,1.5,83.4597875569044
8529,7,5,2001,2001,1454,1434,0,1434,2,0,3,6,1,2,527,290,39,0,2009,4,189000,8,8,2888,2.0,131.79916317991632
31770,6,5,1960,1960,1080,1656,0,1656,1,0,3,7,2,2,528,210,62,0,2010,5,215000,50,50,2736,1.0,129.83091787439614
10921,4,5,1965,1965,960,960,0,960,1,0,3,6,0,1,432,120,0,0,2007,5,94750,42,42,1920,1.0,98.69791666666667
1533,4,6,1970,2008,546,798,546,1344,1,1,3,6,1,0,0,0,0,0,2009,5,97000,39,1,1890,1.5,72.17261904761905
10395,6,6,1978,1978,1032,1032,0,1032,2,0,3,6,1,2,564,0,0,0,2007,7,148000,29,29,2064,2.0,143.4108527131783
8499,6,5,2006,2007,616,616,796,1412,2,1,3,6,1,2,432,0,36,0,2007,3,156932,1,0,2028,2.5,111.14164305949008
9819,5,5,1967,1967,882,900,0,900,1,0,3,5,0,1,280,0,0,0,2010,2,122000,43,43,1782,1.0,135.55555555555554
14054,7,5,2006,2006,879,879,984,1863,2,1,4,9,1,3,660,100,17,0,2006,11,219210,0,0,2742,2.5,117.66505636070853
9549,8,5,1995,1996,1494,1494,0,1494,1,1,2,6,1,2,481,0,30,0,2006,4,270000,11,10,2988,1.5,180.72289156626505
9572,8,5,1990,1990,1453,1453,1357,2810,2,1,4,9,1,2,750,500,0,0,2007,6,302000,17,17,4263,2.5,107.47330960854093
11999,8,5,2003,2004,1181,1234,1140,2374,2,1,4,10,1,3,656,104,100,0,2007,5,285000,4,3,3555,2.5,120.05054759898904
10918,7,9,1926,2004,1276,1276,804,2080,1,1,3,9,2,1,282,0,0,0,2009,6,234000,83,5,3356,1.5,112.5
11194,8,5,2000,2000,1406,1454,482,1936,2,1,3,7,1,2,504,188,124,0,2006,11,230500,6,6,3342,2.5,119.0599173553719
7800,5,7,1967,2004,864,899,0,899,1,0,3,5,0,1,288,64,0,0,2009,6,130000,42,5,1763,1.0,144.60511679644048
8700,5,6,1963,1963,1120,1128,0,1128,2,0,3,6,0,2,525,192,20,0,2008,12,155000,45,45,2248,2.0,137.4113475177305
4388,5,7,1930,1950,672,840,0,840,1,0,3,5,1,0,0,0,0,0,2007,6,87000,77,57,1512,1.0,103.57142857142857
10635,8,5,2003,2003,1657,1668,0,1668,2,0,3,8,1,2,502,0,262,0,2010,5,232000,7,7,3325,2.0,139.08872901678657
8470,3,2,1915,1982,1013,1013,0,1526,1,0,2,6,0,0,0,0,0,0,2009,10,85000,94,27,2026,1.0,55.70117955439056
8500,5,7,1919,2005,793,997,520,1517,2,0,3,7,0,0,0,0,0,0,2007,8,115000,88,2,2310,2.0,75.80751483190508
7837,6,7,1993,1994,799,799,772,1571,2,1,3,7,1,2,380,0,40,0,2009,5,178000,16,15,2370,2.5,113.30362826225334
9600,5,7,1950,2007,1113,1113,0,1113,1,0,3,5,1,1,264,0,80,0,2009,7,147000,59,2,2226,1.0,132.0754716981132
4274,7,5,2006,2007,1241,1241,0,1241,1,1,1,4,0,2,569,0,116,0,2007,11,199900,1,0,2482,1.5,161.07977437550363
7134,5,5,1955,1955,384,1360,0,1360,1,0,3,6,1,2,572,0,50,0,2007,2,130000,52,52,1744,1.0,95.58823529411765
6120,5,7,1931,1993,715,875,0,875,1,0,2,5,0,1,180,48,0,0,2009,11,105000,78,16,1590,1.0,120.0
9170,5,7,1965,1965,1214,1214,0,1214,1,0,2,6,0,2,461,0,0,0,2007,4,140000,42,42,2428,1.0,115.32125205930807
11526,6,7,1922,1994,588,1423,748,2555,2,0,3,11,1,2,672,431,0,0,2008,9,191000,86,14,2759,2.0,74.75538160469668
10762,7,5,1999,1999,978,1005,978,1983,2,1,3,9,1,2,490,0,0,0,2009,5,225000,10,10,2961,2.5,113.464447806354
1974,4,5,1973,1973,546,546,546,1092,1,1,3,6,0,1,286,120,96,0,2010,5,83500,37,37,1638,1.5,76.46520146520146
8400,5,5,1968,1968,1052,1052,0,1052,1,1,3,5,0,1,288,356,0,0,2006,11,138500,38,38,2104,1.5,131.65399239543726
11428,8,5,2006,2006,1626,1634,0,1634,2,0,3,7,1,3,866,0,44,0,2007,5,250000,1,1,3260,2.0,152.99877600979192
9100,6,6,1959,1959,864,864,0,864,1,0,2,5,0,1,300,0,0,0,2009,10,127500,50,50,1728,1.0,147.56944444444446
7000,6,6,1924,1950,617,865,445,1310,2,0,2,6,0,1,398,0,0,0,2006,5,112000,82,56,1927,2.0,85.49618320610686
8800,4,7,1910,2004,576,792,348,1140,1,0,3,7,0,0,0,0,160,0,2010,6,96500,100,6,1716,1.0,84.64912280701755
10900,6,7,1977,1977,689,689,703,1392,1,1,3,6,0,1,299,0,36,0,2010,3,161750,33,33,2081,1.5,116.19971264367815
8366,6,5,2004,2004,798,798,842,1640,2,1,3,6,0,2,520,138,45,0,2008,12,173000,4,4,2438,2.5,105.48780487804878
1680,6,5,1971,1971,525,525,567,1092,1,1,3,6,0,1,264,0,0,0,2010,3,88000,39,39,1617,1.5,80.58608058608058
12160,5,5,1959,1959,1188,1188,0,1188,1,0,3,6,0,2,531,0,0,0,2010,5,142000,51,51,2376,1.0,119.52861952861953
4500,5,5,1932,2000,793,848,672,1520,1,0,3,6,0,1,281,0,0,0,2009,7,159434,77,9,2313,1.0,104.89078947368421
8775,5,5,1994,1994,990,990,0,990,1,0,3,5,0,1,299,0,64,0,2007,4,126000,13,13,1980,1.0,127.27272727272727
8872,5,8,1965,2008,912,912,0,912,1,0,2,5,0,2,576,0,240,0,2008,12,147000,43,0,1824,1.0,161.18421052631578
5306,7,7,1987,1987,1064,1064,703,1767,2,0,2,5,1,2,504,441,35,0,2006,6,239000,19,19,2831,2.0,135.2574985851726
9764,5,7,1967,2003,894,894,0,894,1,0,3,5,0,2,450,0,0,0,2008,5,130000,41,5,1788,1.0,145.413870246085
9950,7,5,1995,1995,1203,1214,1306,2520,2,1,4,9,1,3,721,224,114,0,2007,6,290000,12,12,3723,2.5,115.07936507936508
164660,5,6,1965,1965,1499,1619,167,1786,2,0,3,7,2,2,529,670,0,0,2008,8,228950,43,43,3285,2.0,128.19148936170214
10800,5,8,1936,1989,796,1096,370,1466,2,0,3,7,1,2,566,436,21,0,2006,4,170000,70,17,2262,2.0,115.96180081855388
5350,3,2,1940,1966,728,1306,0,1306,1,0,3,6,0,0,0,263,0,0,2010,5,76500,70,44,2034,1.0,58.575803981623274
8100,5,5,1898,1965,849,1075,1063,2138,2,0,2,11,0,2,360,40,156,0,2009,11,106000,111,44,2987,2.0,49.57904583723106
9364,6,7,1969,1969,663,663,689,1352,1,1,4,7,0,1,299,379,36,0,2010,3,158000,41,41,2015,1.5,116.86390532544378
5310,6,8,1910,2003,485,1001,634,1635,1,0,2,5,0,1,255,394,0,0,2006,6,117000,96,3,2120,1.0,71.55963302752293
7577,6,5,2005,2006,1362,1362,0,1362,2,0,2,6,1,2,460,192,28,0,2007,6,194700,2,1,2724,2.0,142.95154185022025
12464,5,5,1996,1996,1040,1040,0,1040,1,0,3,6,0,2,576,168,0,0,2009,11,152000,13,13,2080,1.0,146.15384615384616
8405,4,3,1945,1950,0,1088,441,1529,2,0,4,9,0,1,240,92,0,0,2009,4,98000,64,59,1529,2.0,64.09417920209287
13695,6,5,2003,2004,1114,1114,0,1114,1,0,3,6,0,2,576,0,78,0,2008,7,155000,5,4,2228,1.0,139.13824057450628
4130,3,6,1935,2003,270,729,0,729,1,0,2,5,0,0,0,0,0,0,2008,7,52000,73,5,999,1.0,71.33058984910836
3500,5,7,1947,1950,720,720,564,1284,1,1,2,5,0,1,240,0,35,0,2009,4,110000,62,59,2004,1.5,85.66978193146417
6900,5,6,1940,1955,740,778,0,778,1,0,2,4,1,1,924,0,25,0,2008,2,120500,68,53,1518,1.0,154.88431876606683
10208,7,5,1996,1997,1264,1277,1067,2344,2,1,3,7,1,3,889,220,0,0,2009,7,265000,13,12,3608,2.5,113.05460750853243
7128,7,5,1941,1950,918,918,728,1646,2,0,4,7,2,1,240,0,0,0,2007,8,164000,66,57,2564,2.0,99.63547995139733
4017,7,5,2006,2007,625,625,625,1250,2,1,2,5,0,2,625,0,54,0,2008,3,171900,2,1,1875,2.5,137.52
9375,7,5,1997,1998,1057,1057,977,2034,2,1,3,8,0,2,645,576,36,0,2009,2,219500,12,11,3091,2.5,107.91543756145526
8450,7,5,2000,2001,1349,1349,0,1349,2,0,3,6,0,2,539,120,55,0,2007,12,179000,7,6,2698,2.0,132.69088213491474
7922,5,7,1953,2007,1057,1057,0,1057,1,0,3,5,0,1,246,0,52,0,2010,1,109000,57,3,2114,1.0,103.12204351939451
11160,7,5,1968,1968,2110,2110,0,2110,2,1,3,8,2,2,522,0,0,0,2010,4,244000,42,42,4220,2.5,115.63981042654028
12168,8,6,1934,1998,965,1940,1254,3194,2,1,4,10,2,2,380,0,0,0,2007,9,359100,73,9,4159,2.5,112.42955541640576
9000,6,6,1937,1950,780,780,595,1375,1,1,3,6,1,1,544,0,162,0,2007,12,141000,70,57,2155,1.5,102.54545454545455
6951,5,5,1984,1985,876,923,0,923,1,0,3,5,0,1,264,362,0,0,2008,10,119500,24,23,1799,1.0,129.4691224268689
6000,6,7,1929,1950,862,950,208,1158,1,0,3,5,1,1,208,0,0,0,2008,7,120000,79,58,2020,1.0,103.62694300518135
14260,8,5,2000,2000,1145,1145,1053,2198,2,1,4,9,1,3,836,192,84,0,2008,12,250000,8,8,3343,2.5,113.73976342129208
11000,8,5,2000,2000,969,997,1288,2285,2,1,4,8,1,3,648,0,56,0,2007,6,248000,7,7,3254,2.5,108.53391684901531
10152,5,5,1956,1956,1048,1048,0,1048,1,0,3,6,0,1,286,0,20,0,2007,6,135000,51,51,2096,1.0,128.81679389312978
10920,6,5,1960,1960,1253,1253,0,1253,1,1,2,5,1,1,352,0,213,0,2008,5,157000,48,48,2506,1.5,125.29928172386273
11175,7,5,2007,2007,1316,1316,0,1316,2,0,3,6,1,2,440,0,20,0,2007,10,200141,0,0,2632,2.0,152.08282674772036
12000,5,7,1948,2005,924,1122,0,1122,1,0,2,6,0,2,528,0,36,0,2008,5,147000,60,3,2046,1.0,131.01604278074868
10482,6,8,1958,1958,588,1138,0,1138,1,0,3,6,0,1,264,224,0,0,2007,6,145000,49,49,1726,1.0,127.41652021089631
9750,7,5,2000,2001,1630,1630,0,1630,2,0,3,6,1,2,451,74,234,0,2009,10,213000,9,8,3260,2.0,130.67484662576686
6371,7,5,2009,2010,1358,1358,0,1358,2,0,2,6,1,2,484,192,35,0,2010,6,224000,1,0,2716,2.0,164.94845360824743
